price,volume,date,volatility,index,crash_label
3382.907958984375,249500,2017-11-17,97.29054626154851,000001.SS,0
3392.39892578125,176500,2017-11-20,97.59084805506684,000001.SS,0
3410.498046875,196900,2017-11-21,98.14907229188135,000001.SS,0
3430.464111328125,213600,2017-11-22,98.89557467659078,000001.SS,0
3352.989013671875,208800,2017-11-23,99.16195874388497,000001.SS,0
3353.821044921875,159600,2017-11-24,99.42458462869196,000001.SS,0
3322.22998046875,166400,2017-11-27,99.55264585647176,000001.SS,0
3333.656982421875,138200,2017-11-28,99.72397552518204,000001.SS,0
3337.862060546875,183800,2017-11-29,99.88599716646728,000001.SS,0
3317.18798828125,156600,2017-11-30,100.00370812699222,000001.SS,0
3317.616943359375,139200,2017-12-01,100.12724978805286,000001.SS,0
3309.617919921875,148100,2017-12-04,100.22779451614564,000001.SS,0
3303.675048828125,208300,2017-12-05,100.3114382017788,000001.SS,0
3293.965087890625,151600,2017-12-06,100.36109376844487,000001.SS,0
3272.053955078125,132100,2017-12-07,100.3541099024059,000001.SS,0
3289.991943359375,133200,2017-12-08,100.36743587585588,000001.SS,0
3322.196044921875,132000,2017-12-11,100.50196040881023,000001.SS,0
3280.81396484375,124600,2017-12-12,100.51320052512804,000001.SS,0
3303.037109375,112000,2017-12-13,100.59301179497368,000001.SS,0
3292.43896484375,120500,2017-12-14,100.62383334427676,000001.SS,0
3266.136962890625,130900,2017-12-15,100.60509778043853,000001.SS,0
3267.922119140625,120700,2017-12-18,100.6138734185968,000001.SS,0
3296.5380859375,115100,2017-12-19,100.6635840101027,000001.SS,0
3287.60595703125,137700,2017-12-20,100.70579249649842,000001.SS,0
3300.05908203125,142100,2017-12-21,100.62057778618208,000001.SS,0
3297.06298828125,124000,2017-12-22,100.53238505865984,000001.SS,0
3280.839111328125,142500,2017-12-25,100.35651721466417,000001.SS,0
3306.125,142400,2017-12-26,100.12404944668904,000001.SS,0
3275.782958984375,162700,2017-12-27,99.85474304454402,000001.SS,0
3296.385009765625,175400,2017-12-28,99.5909120925339,000001.SS,0
3307.172119140625,141600,2017-12-29,99.26340228508992,000001.SS,0
3348.325927734375,202300,2018-01-02,99.23819539070595,000001.SS,0
3369.10791015625,213800,2018-01-03,99.3082427993766,000001.SS,0
3385.7099609375,207000,2018-01-04,99.31045854360303,000001.SS,0
3391.75,213100,2018-01-05,99.40055685565989,000001.SS,0
3409.47998046875,236200,2018-01-08,99.54391250683555,000001.SS,0
3413.89990234375,191500,2018-01-09,99.63035841147422,000001.SS,0
3421.833984375,209100,2018-01-10,99.71584857457768,000001.SS,0
3425.344970703125,173800,2018-01-11,99.85465921915925,000001.SS,0
3428.94091796875,174100,2018-01-12,100.17596471834447,000001.SS,0
3410.488037109375,232000,2018-01-15,100.46240727578164,000001.SS,0
3436.593994140625,211500,2018-01-16,100.93428133916262,000001.SS,0
3444.6708984375,261000,2018-01-17,101.40718379099752,000001.SS,0
3474.75390625,220000,2018-01-18,102.16372295617008,000001.SS,0
3487.864013671875,247500,2018-01-19,102.97718616379584,000001.SS,0
3501.362060546875,217500,2018-01-22,103.77985571407244,000001.SS,0
3546.5048828125,238700,2018-01-23,104.91174524667557,000001.SS,0
3559.465087890625,253000,2018-01-24,106.1072312403633,000001.SS,0
3548.306884765625,243400,2018-01-25,107.08590209484666,000001.SS,0
3558.12890625,222700,2018-01-26,108.16163189346231,000001.SS,0
3523.0009765625,236000,2018-01-29,108.87687729368076,000001.SS,0
3488.009033203125,186400,2018-01-30,109.19600741936756,000001.SS,0
3480.8330078125,207300,2018-01-31,109.56654267641149,000001.SS,0
3446.97998046875,260500,2018-02-01,109.75820427230217,000001.SS,0
3462.0810546875,208100,2018-02-02,110.06162492423483,000001.SS,0
3487.4970703125,217700,2018-02-05,110.56327221081848,000001.SS,0
3370.652099609375,280600,2018-02-06,110.45953657245596,000001.SS,0
3309.260009765625,260900,2018-02-07,110.1263157862544,000001.SS,0
3262.050048828125,201300,2018-02-08,109.85879164094176,000001.SS,0
3129.85107421875,256400,2018-02-09,109.97544814856175,000001.SS,0
3154.125,153300,2018-02-12,110.03102390360766,000001.SS,0
3184.958984375,151500,2018-02-13,110.0248483113618,000001.SS,0
3199.158935546875,100300,2018-02-14,110.01754714954996,000001.SS,0
3268.55908203125,138700,2018-02-22,109.94766523893075,000001.SS,0
3289.02392578125,145800,2018-02-23,109.87868704145656,000001.SS,0
3329.573974609375,188600,2018-02-26,109.83921890406604,000001.SS,0
3292.068115234375,174200,2018-02-27,109.79361819327625,000001.SS,0
3259.407958984375,151000,2018-02-28,109.68857913197364,000001.SS,0
3273.7548828125,159100,2018-03-01,109.65846495925464,000001.SS,0
3254.528076171875,150900,2018-03-02,109.65726251442408,000001.SS,0
3256.926025390625,144800,2018-03-05,109.6607522804578,000001.SS,0
3289.64208984375,195400,2018-03-06,109.64544339202467,000001.SS,0
3271.66796875,168700,2018-03-07,109.63280013523224,000001.SS,0
3288.406005859375,149800,2018-03-08,109.5823019799396,000001.SS,0
3307.166015625,168400,2018-03-09,109.56425640030388,000001.SS,0
3326.698974609375,206500,2018-03-12,109.57729048356352,000001.SS,0
3310.239013671875,177100,2018-03-13,109.54081153533208,000001.SS,0
3291.382080078125,157500,2018-03-14,109.46611549136232,000001.SS,0
3291.112060546875,148600,2018-03-15,109.42295034898991,000001.SS,0
3269.882080078125,141200,2018-03-16,109.39570949152235,000001.SS,0
3279.251953125,138000,2018-03-19,109.36261935607078,000001.SS,0
3290.639892578125,139900,2018-03-20,109.281745243977,000001.SS,0
3280.951904296875,168400,2018-03-21,109.18934684913374,000001.SS,0
3263.47998046875,150400,2018-03-22,109.1565763799458,000001.SS,0
3152.760986328125,275500,2018-03-23,109.4343630214724,000001.SS,0
3133.721923828125,186400,2018-03-26,109.81110135717717,000001.SS,0
3166.64892578125,189100,2018-03-27,110.05383249380962,000001.SS,0
3122.2900390625,163500,2018-03-28,110.48226850252308,000001.SS,0
3160.531005859375,170300,2018-03-29,110.73188594072296,000001.SS,0
3168.89697265625,154600,2018-03-30,110.95454594814004,000001.SS,0
3163.178955078125,177700,2018-04-02,111.18268523636053,000001.SS,0
3136.633056640625,152200,2018-04-03,111.5380251215472,000001.SS,0
3131.111083984375,147000,2018-04-04,111.93539820243193,000001.SS,0
3138.2939453125,139600,2018-04-09,112.290594685115,000001.SS,0
3190.322021484375,168200,2018-04-10,112.42005496900008,000001.SS,0
3208.08203125,175900,2018-04-11,112.48486241241604,000001.SS,0
3180.157958984375,148200,2018-04-12,112.57476337999856,000001.SS,0
3159.052001953125,127600,2018-04-13,112.77368600066868,000001.SS,0
3110.64892578125,154400,2018-04-16,113.271818549307,000001.SS,0
3066.797119140625,147200,2018-04-17,114.05527379883716,000001.SS,0
3091.39892578125,159300,2018-04-18,114.65668123022932,000001.SS,0
3117.3759765625,160100,2018-04-19,115.09617145157146,000001.SS,0
3071.54296875,155100,2018-04-20,115.81461303830524,000001.SS,0
3068.011962890625,131700,2018-04-23,116.55039847473827,000001.SS,0
3128.927001953125,162300,2018-04-24,116.91185903902692,000001.SS,0
3117.97412109375,127300,2018-04-25,117.3108223031027,000001.SS,0
3075.030029296875,134000,2018-04-26,117.93274109548534,000001.SS,0
3082.23193359375,131200,2018-04-27,118.44751726354212,000001.SS,0
3081.177001953125,134200,2018-05-02,118.88786362409738,000001.SS,0
3100.85888671875,140000,2018-05-03,119.2113050001969,000001.SS,0
3091.032958984375,118700,2018-05-04,119.59421303701284,000001.SS,0
3136.64501953125,138900,2018-05-07,119.56136099363754,000001.SS,0
3161.498046875,146900,2018-05-08,119.45027669724362,000001.SS,0
3159.14990234375,122600,2018-05-09,119.37586853994408,000001.SS,0
3174.4130859375,133000,2018-05-10,119.29526339940114,000001.SS,0
3163.262939453125,130700,2018-05-11,119.26277690429428,000001.SS,0
3174.031982421875,129300,2018-05-14,119.14807053681052,000001.SS,0
3192.117919921875,124500,2018-05-15,118.94190787902406,000001.SS,0
3169.56494140625,130500,2018-05-16,118.76656141709611,000001.SS,0
3154.282958984375,114000,2018-05-17,118.51883039232608,000001.SS,0
3193.302978515625,136500,2018-05-18,117.98949296279623,000001.SS,0
3213.840087890625,164500,2018-05-21,117.41976415435246,000001.SS,0
3214.35009765625,144300,2018-05-22,116.64723011810726,000001.SS,0
3168.964111328125,157800,2018-05-23,116.06095089555716,000001.SS,0
3154.65087890625,124100,2018-05-24,115.67978179894976,000001.SS,0
3141.302978515625,128600,2018-05-25,115.39906808738483,000001.SS,0
3135.08203125,128800,2018-05-28,115.28349168712003,000001.SS,0
3120.4609375,135700,2018-05-29,115.19325952521946,000001.SS,0
3041.443115234375,155100,2018-05-30,115.54559783125929,000001.SS,0
3095.47412109375,140500,2018-05-31,115.51517254227456,000001.SS,0
3075.136962890625,129900,2018-06-01,115.5188877164166,000001.SS,0
3091.19091796875,114600,2018-06-04,115.31828526850752,000001.SS,0
3114.2060546875,118700,2018-06-05,114.99516004446286,000001.SS,0
3115.179931640625,120200,2018-06-06,114.95338212100202,000001.SS,0
3109.4990234375,127800,2018-06-07,114.95660032656892,000001.SS,0
3067.14794921875,134700,2018-06-08,115.27401079951068,000001.SS,0
3052.782958984375,108600,2018-06-11,115.6138467154047,000001.SS,0
3079.802001953125,113300,2018-06-12,115.77556249179042,000001.SS,0
3049.797119140625,119600,2018-06-13,116.06942786206535,000001.SS,0
3044.159912109375,115500,2018-06-14,116.46996362773405,000001.SS,0
3021.90087890625,144500,2018-06-15,117.25052806783717,000001.SS,0
2907.822021484375,230600,2018-06-19,119.24951148055403,000001.SS,0
2915.73095703125,144300,2018-06-20,121.14539045582885,000001.SS,0
2875.81005859375,154400,2018-06-21,123.41606008039452,000001.SS,0
2889.760009765625,126100,2018-06-22,125.51974752022724,000001.SS,0
2859.3359375,121900,2018-06-25,127.8632559470479,000001.SS,0
2844.508056640625,125900,2018-06-26,130.35190684622117,000001.SS,0
2813.177978515625,129400,2018-06-27,133.1563518875323,000001.SS,0
2786.89697265625,118400,2018-06-28,136.33147996021094,000001.SS,0
2847.41796875,125700,2018-06-29,138.62956424020166,000001.SS,0
2775.556884765625,137000,2018-07-02,141.84701108451853,000001.SS,0
2786.887939453125,142500,2018-07-03,144.8014000050598,000001.SS,0
2759.1259765625,123300,2018-07-04,148.0768683982945,000001.SS,0
2733.882080078125,129200,2018-07-05,151.6669990097649,000001.SS,0
2747.22900390625,136300,2018-07-06,154.98655238409813,000001.SS,0
2815.110107421875,121500,2018-07-09,157.3727138558148,000001.SS,0
2827.625,117100,2018-07-10,159.60259444026332,000001.SS,0
2777.77099609375,126800,2018-07-11,162.34591299794084,000001.SS,0
2837.658935546875,147000,2018-07-12,164.3911063723207,000001.SS,0
2831.18408203125,117700,2018-07-13,166.4445567617589,000001.SS,0
2814.0419921875,107800,2018-07-16,168.6635318692746,000001.SS,0
2798.1259765625,105400,2018-07-17,171.0068834250508,000001.SS,0
2787.257080078125,121000,2018-07-18,173.41923151873118,000001.SS,0
2772.544921875,114500,2018-07-19,175.9326228617421,000001.SS,0
2829.27099609375,145900,2018-07-20,177.82865450527603,000001.SS,0
2859.5419921875,173400,2018-07-23,179.4224684265385,000001.SS,0
2905.56201171875,229600,2018-07-24,180.6455503026332,000001.SS,0
2903.64697265625,167800,2018-07-25,181.86738590522853,000001.SS,0
2882.22509765625,168400,2018-07-26,183.19585543559015,000001.SS,0
2873.593994140625,146400,2018-07-27,184.58632556343784,000001.SS,0
2869.050048828125,151700,2018-07-30,186.01531587669552,000001.SS,0
2876.40087890625,118900,2018-07-31,187.3643945017641,000001.SS,0
2824.533935546875,149500,2018-08-01,189.10921057658192,000001.SS,0
2768.02392578125,174200,2018-08-02,191.32838571744517,000001.SS,0
2740.443115234375,127000,2018-08-03,193.7737896539488,000001.SS,0
2705.156982421875,129800,2018-08-06,196.5252799989421,000001.SS,0
2779.3740234375,149600,2018-08-07,198.50132193514412,000001.SS,0
2744.070068359375,147700,2018-08-08,200.7595600776812,000001.SS,0
2794.382080078125,151700,2018-08-09,202.51129144951105,000001.SS,0
2795.31005859375,121500,2018-08-10,204.19708712081663,000001.SS,0
2785.8720703125,127500,2018-08-13,205.93838968536605,000001.SS,0
2780.965087890625,109600,2018-08-14,207.70204425792843,000001.SS,0
2723.258056640625,116200,2018-08-15,209.9464940390366,000001.SS,0
2705.19189453125,120300,2018-08-16,212.29237768092145,000001.SS,0
2668.966064453125,112400,2018-08-17,214.9332074216456,000001.SS,0
2698.466064453125,110800,2018-08-20,217.24275324956844,000001.SS,0
2733.825927734375,113600,2018-08-21,219.20985288903407,000001.SS,0
2714.60791015625,93700,2018-08-22,221.33859390417584,000001.SS,0
2724.6240234375,98400,2018-08-23,223.33113404862053,000001.SS,0
2729.430908203125,100500,2018-08-24,225.23566157779504,000001.SS,0
2780.89892578125,132800,2018-08-27,226.7145085746056,000001.SS,0
2777.98095703125,118700,2018-08-28,228.16423698205756,000001.SS,0
2769.294921875,100200,2018-08-29,229.6504434013662,000001.SS,0
2737.737060546875,106100,2018-08-30,231.31722509858085,000001.SS,0
2725.25,109800,2018-08-31,233.0424614865637,000001.SS,0
2720.73388671875,102200,2018-09-03,234.7732895532122,000001.SS,0
2750.580078125,109000,2018-09-04,236.27348620163573,000001.SS,0
2704.3369140625,105000,2018-09-05,237.9709544174215,000001.SS,0
2691.593017578125,99000,2018-09-06,239.6426003979774,000001.SS,0
2702.301025390625,107500,2018-09-07,241.18092122199943,000001.SS,0
2669.485107421875,103600,2018-09-10,242.9465168649833,000001.SS,0
2664.800048828125,99900,2018-09-11,244.71532329356452,000001.SS,0
2656.110107421875,90000,2018-09-12,246.4907421465097,000001.SS,0
2686.577880859375,107300,2018-09-13,247.9381842188292,000001.SS,0
2681.64306640625,100000,2018-09-14,249.36816842081737,000001.SS,0
2651.7890625,88200,2018-09-17,250.98682369876423,000001.SS,0
2699.949951171875,115800,2018-09-18,252.26866081908813,000001.SS,0
2730.85009765625,141600,2018-09-19,253.30589720475004,000001.SS,0
2729.243896484375,111400,2018-09-20,254.28538413449365,000001.SS,0
2797.485107421875,158000,2018-09-21,254.816617508027,000001.SS,0
2781.138916015625,112000,2018-09-25,255.3987117389107,000001.SS,0
2806.81298828125,139600,2018-09-26,255.86524759637763,000001.SS,0
2791.77490234375,124000,2018-09-27,256.45251737172924,000001.SS,0
2821.35009765625,134300,2018-09-28,256.83591417534853,000001.SS,0
2716.510009765625,149500,2018-10-08,257.8143403798279,000001.SS,0
2721.012939453125,116800,2018-10-09,258.7030035019001,000001.SS,0
2725.8369140625,113500,2018-10-10,259.56251307308395,000001.SS,0
2583.4580078125,197200,2018-10-11,261.4386942669846,000001.SS,0
2606.9130859375,170100,2018-10-12,263.11582837799114,000001.SS,0
2568.097900390625,118600,2018-10-15,265.0542014183034,000001.SS,0
2546.330078125,119400,2018-10-16,267.11891119709384,000001.SS,0
2561.614013671875,130000,2018-10-17,269.0226956646292,000001.SS,0
2486.4189453125,125400,2018-10-18,271.49368978437934,000001.SS,0
2550.465087890625,147300,2018-10-19,273.2562104602784,000001.SS,0
2654.8759765625,211900,2018-10-22,274.17462958166414,000001.SS,0
2594.825927734375,178300,2018-10-23,275.45166843313194,000001.SS,0
2603.294921875,160100,2018-10-24,276.63510744267546,000001.SS,0
2603.800048828125,162000,2018-10-25,277.7564506989328,000001.SS,0
2598.846923828125,158900,2018-10-26,278.9233133633686,000001.SS,0
2542.10302734375,134200,2018-10-29,280.495041907814,000001.SS,0
2568.048095703125,166700,2018-10-30,281.7848263461156,000001.SS,0
2602.782958984375,180600,2018-10-31,282.83696312798213,000001.SS,0
2606.237060546875,200900,2018-11-01,283.7942541010152,000001.SS,0
2676.47607421875,225000,2018-11-02,284.2788454000934,000001.SS,0
2665.430908203125,193800,2018-11-05,284.7644184970513,000001.SS,0
2659.35595703125,163700,2018-11-06,285.2159189463819,000001.SS,0
2641.342041015625,173200,2018-11-07,285.6915827606889,000001.SS,0
2635.632080078125,159600,2018-11-08,286.1230985576082,000001.SS,0
2598.8720703125,152400,2018-11-09,286.87303949724446,000001.SS,0
2630.52001953125,175000,2018-11-12,287.37822265955884,000001.SS,0
2654.8798828125,249300,2018-11-13,287.6993766789348,000001.SS,0
2632.242919921875,238400,2018-11-14,288.17677159825143,000001.SS,0
2668.169921875,207800,2018-11-15,288.4768997805205,000001.SS,0
2679.110107421875,242200,2018-11-16,288.61771645277605,000001.SS,0
2703.511962890625,231700,2018-11-19,288.48699364327484,000001.SS,0
2645.85498046875,215900,2018-11-20,288.61043067617754,000001.SS,0
2651.5048828125,182600,2018-11-21,288.60568003547706,000001.SS,0
2645.43408203125,149300,2018-11-22,288.5736275152064,000001.SS,0
2579.48291015625,191500,2018-11-23,288.80323666553585,000001.SS,0
2575.81005859375,134300,2018-11-26,289.11779852601865,000001.SS,0
2574.678955078125,123700,2018-11-27,289.54486621184014,000001.SS,0
2601.737060546875,146000,2018-11-28,289.7899963114278,000001.SS,0
2567.443115234375,157200,2018-11-29,290.2880732342786,000001.SS,0
2588.18798828125,139300,2018-11-30,290.57637890699425,000001.SS,0
2654.798095703125,207500,2018-12-03,290.3761713244893,000001.SS,0
2665.9580078125,167900,2018-12-04,289.9784050403829,000001.SS,0
2649.804931640625,154500,2018-12-05,290.03643201674106,000001.SS,0
2605.180908203125,141700,2018-12-06,290.29363725211806,000001.SS,0
2605.887939453125,109100,2018-12-07,290.6626403511578,000001.SS,0
2584.58203125,113200,2018-12-10,291.06883832234246,000001.SS,0
2594.087890625,101300,2018-12-11,291.3717754378415,000001.SS,0
2602.153076171875,103500,2018-12-12,291.69601474822184,000001.SS,0
2634.049072265625,150700,2018-12-13,291.828975379387,000001.SS,0
2593.740966796875,145900,2018-12-14,292.1769016639467,000001.SS,0
2597.97412109375,117400,2018-12-17,292.50058291787013,000001.SS,0
2576.64990234375,117000,2018-12-18,292.95308039225694,000001.SS,0
2549.56298828125,107700,2018-12-19,293.6203798716146,000001.SS,0
2536.26806640625,120600,2018-12-20,294.2613380335294,000001.SS,0
2516.2509765625,115700,2018-12-21,294.8451199316845,000001.SS,0
2527.007080078125,97300,2018-12-24,295.51428771583466,000001.SS,0
2504.819091796875,136500,2018-12-25,296.1879818380809,000001.SS,0
2498.2939453125,108800,2018-12-26,296.9142926223855,000001.SS,0
2483.0859375,135400,2018-12-27,297.81341518135565,000001.SS,0
2493.89599609375,119200,2018-12-28,298.6025877754147,000001.SS,0
2465.291015625,109900,2019-01-02,299.41249687995816,000001.SS,0
2464.363037109375,124400,2019-01-03,300.23045057453146,000001.SS,0
2514.867919921875,168900,2019-01-04,300.64799623947334,000001.SS,0
2533.089111328125,177300,2019-01-07,300.9456430359116,000001.SS,0
2526.4619140625,158100,2019-01-08,301.32318715892103,000001.SS,0
2544.344970703125,191900,2019-01-09,301.4564656504557,000001.SS,0
2535.09912109375,159900,2019-01-10,301.7504609300862,000001.SS,0
2553.8310546875,149400,2019-01-11,301.8233768587601,000001.SS,0
2535.764892578125,144800,2019-01-14,301.9055781183727,000001.SS,0
2570.344970703125,160300,2019-01-15,301.5679560929873,000001.SS,0
2570.422119140625,149300,2019-01-16,301.0776993939498,000001.SS,0
2559.636962890625,162500,2019-01-17,300.5026378346783,000001.SS,0
2596.006103515625,190800,2019-01-18,299.68940261349525,000001.SS,0
2610.509033203125,163400,2019-01-21,298.66522287949726,000001.SS,0
2579.7041015625,152500,2019-01-22,297.703251654328,000001.SS,0
2581.00390625,131400,2019-01-23,296.64081777379505,000001.SS,0
2591.694091796875,154000,2019-01-24,295.4665445966484,000001.SS,0
2601.722900390625,159400,2019-01-25,294.1834876437672,000001.SS,0
2596.97705078125,147000,2019-01-28,293.00851997916567,000001.SS,0
2594.25390625,155600,2019-01-29,291.6146239411594,000001.SS,0
2575.575927734375,120500,2019-01-30,290.1921650442591,000001.SS,0
2584.572021484375,154300,2019-01-31,288.4449018681973,000001.SS,0
2618.23193359375,132000,2019-02-01,286.4027443630222,000001.SS,0
2653.89599609375,154900,2019-02-11,284.0660658209757,000001.SS,0
2671.89404296875,184100,2019-02-12,281.2010032497154,000001.SS,0
2721.068115234375,243800,2019-02-13,278.0131076004314,000001.SS,0
2719.699951171875,197000,2019-02-14,274.8616072432285,000001.SS,0
2682.385009765625,196000,2019-02-15,271.6242354537242,000001.SS,0
2754.35693359375,260400,2019-02-18,268.5034440350158,000001.SS,0
2755.64599609375,288000,2019-02-19,265.6482554065219,000001.SS,0
2761.218994140625,246000,2019-02-20,262.78987358472654,000001.SS,0
2751.801025390625,298600,2019-02-21,260.19920193312134,000001.SS,0
2804.22607421875,301500,2019-02-22,257.3527183026345,000001.SS,0
2961.282958984375,528700,2019-02-25,254.2825513355073,000001.SS,0
2941.51611328125,565600,2019-02-26,252.2016716021092,000001.SS,0
2953.823974609375,475000,2019-02-27,250.5949950439206,000001.SS,0
2940.9541015625,350200,2019-02-28,249.28195180192745,000001.SS,0
2994.0048828125,345800,2019-03-01,248.8084809405665,000001.SS,0
3027.575927734375,525600,2019-03-04,248.3068255388574,000001.SS,0
3054.2470703125,424100,2019-03-05,247.7260934289486,000001.SS,0
3102.09912109375,555000,2019-03-06,247.2447631165262,000001.SS,0
3106.41796875,583800,2019-03-07,246.3406044572174,000001.SS,0
2969.861083984375,577900,2019-03-08,244.84773856996475,000001.SS,0
3026.992919921875,426200,2019-03-11,243.17586951974857,000001.SS,0
3060.306884765625,511200,2019-03-12,241.89144410008825,000001.SS,0
3026.950927734375,453200,2019-03-13,240.7197550875173,000001.SS,0
2990.68505859375,373100,2019-03-14,239.33203498167583,000001.SS,0
3021.7509765625,341200,2019-03-15,238.15777658712005,000001.SS,0
3096.41796875,397800,2019-03-18,237.23875622124876,000001.SS,0
3090.97509765625,350900,2019-03-19,236.048185197301,000001.SS,0
3090.639892578125,358600,2019-03-20,234.98385475110211,000001.SS,0
3101.455078125,414300,2019-03-21,233.83341453581565,000001.SS,0
3104.14892578125,364800,2019-03-22,232.53766362025831,000001.SS,0
3043.031005859375,380300,2019-03-25,230.8120739009132,000001.SS,0
2997.094970703125,353500,2019-03-26,229.0556042378996,000001.SS,0
3022.719970703125,291400,2019-03-27,227.51648336197596,000001.SS,0
2994.943115234375,288100,2019-03-28,225.87503691979808,000001.SS,0
3090.758056640625,375100,2019-03-29,224.7550973380576,000001.SS,0
3170.361083984375,466100,2019-04-01,223.98428750812303,000001.SS,0
3176.822998046875,447100,2019-04-02,223.15672952886132,000001.SS,0
3216.294921875,430500,2019-04-03,222.6676044359869,000001.SS,0
3246.571044921875,469100,2019-04-04,222.5375252870597,000001.SS,0
3244.81005859375,504500,2019-04-08,223.15208410266877,000001.SS,0
3239.6640625,364200,2019-04-09,223.8337683669165,000001.SS,0
3241.929931640625,380100,2019-04-10,224.33995014490745,000001.SS,0
3189.9619140625,353000,2019-04-11,224.73588305516049,000001.SS,0
3188.6259765625,289800,2019-04-12,224.90914465707183,000001.SS,0
3177.787109375,348800,2019-04-15,224.9637360874045,000001.SS,0
3253.597900390625,357900,2019-04-16,225.57387888475128,000001.SS,0
3263.117919921875,357500,2019-04-17,226.40472935286297,000001.SS,0
3250.200927734375,325500,2019-04-18,227.1639534778256,000001.SS,0
3270.797119140625,305700,2019-04-19,228.03671981850712,000001.SS,0
3215.04296875,353200,2019-04-22,228.19824252371103,000001.SS,0
3198.593994140625,328400,2019-04-23,228.1361591259135,000001.SS,0
3201.614013671875,274900,2019-04-24,228.27185735406889,000001.SS,0
3123.825927734375,325900,2019-04-25,228.07943966889343,000001.SS,0
3086.39892578125,280900,2019-04-26,227.96502138809623,000001.SS,0
2906.464111328125,327000,2019-05-06,227.52041012973567,000001.SS,0
2926.39111328125,253300,2019-05-07,226.99558666708924,000001.SS,0
2893.757080078125,231500,2019-05-08,226.2924710769909,000001.SS,0
2850.9541015625,200000,2019-05-09,225.7658850055474,000001.SS,0
2939.2109375,282300,2019-05-10,225.35982570792447,000001.SS,0
2903.712890625,212000,2019-05-13,224.59447900691444,000001.SS,0
2883.611083984375,208300,2019-05-14,223.85623277537255,000001.SS,0
2938.677978515625,230500,2019-05-15,223.40907317202075,000001.SS,0
2955.7109375,248400,2019-05-16,222.9647801817836,000001.SS,0
2882.2958984375,266300,2019-05-17,222.39499088112103,000001.SS,0
2870.60498046875,209500,2019-05-20,221.7134369780645,000001.SS,0
2905.968994140625,211400,2019-05-21,221.11880267158736,000001.SS,0
2891.705078125,200000,2019-05-22,220.25609879528096,000001.SS,0
2852.514892578125,197300,2019-05-23,219.1970733219852,000001.SS,0
2852.9951171875,167200,2019-05-24,218.14106884475416,000001.SS,0
2892.3779296875,196700,2019-05-27,217.01625198017865,000001.SS,0
2909.910888671875,223300,2019-05-28,215.9809570384424,000001.SS,0
2914.696044921875,199000,2019-05-29,214.87376134198183,000001.SS,0
2905.804931640625,205800,2019-05-30,213.61439798467276,000001.SS,0
2898.696044921875,195200,2019-05-31,212.48581238766903,000001.SS,0
2890.0810546875,215900,2019-06-03,211.43340593773385,000001.SS,0
2862.280029296875,188500,2019-06-04,210.06476134442377,000001.SS,0
2861.41796875,181600,2019-06-05,208.5224131911233,000001.SS,0
2827.798095703125,177100,2019-06-06,206.929798006516,000001.SS,0
2852.1298828125,166600,2019-06-10,205.6712762004493,000001.SS,0
2925.716064453125,260500,2019-06-11,204.62020733323223,000001.SS,0
2909.3798828125,240300,2019-06-12,203.61309829365865,000001.SS,0
2910.740966796875,213000,2019-06-13,202.640875961262,000001.SS,0
2881.97412109375,215400,2019-06-14,201.7001006977617,000001.SS,0
2887.6220703125,154000,2019-06-17,201.20037433046463,000001.SS,0
2890.157958984375,147700,2019-06-18,200.4130993763156,000001.SS,0
2917.802978515625,230800,2019-06-19,199.793989728271,000001.SS,0
2987.118896484375,291000,2019-06-20,199.2935449819816,000001.SS,0
3001.97998046875,287000,2019-06-21,198.7089046891544,000001.SS,0
3008.14794921875,210500,2019-06-24,198.14109479176247,000001.SS,0
2982.073974609375,243700,2019-06-25,197.50258997483283,000001.SS,0
2976.283935546875,174400,2019-06-26,197.08944379999613,000001.SS,0
2996.79296875,195400,2019-06-27,196.8306215135173,000001.SS,0
2978.8779296875,181400,2019-06-28,196.35326409382148,000001.SS,0
3044.903076171875,243300,2019-07-01,196.32827691197443,000001.SS,0
3043.943115234375,208100,2019-07-02,196.32718442073605,000001.SS,0
3015.262939453125,205900,2019-07-03,196.2971608842584,000001.SS,0
3005.2490234375,188600,2019-07-04,196.61455641655863,000001.SS,0
3011.05908203125,152100,2019-07-05,196.9371105047496,000001.SS,0
2933.363037109375,205200,2019-07-08,197.0628241420447,000001.SS,0
2928.22998046875,140700,2019-07-09,197.15008893714048,000001.SS,0
2915.302001953125,131400,2019-07-10,197.25226006114752,000001.SS,0
2917.760986328125,139400,2019-07-11,197.3763867056328,000001.SS,0
2930.550048828125,133700,2019-07-12,197.55227259354987,000001.SS,0
2942.18994140625,162600,2019-07-15,197.7601502785091,000001.SS,0
2937.6201171875,127800,2019-07-16,197.9307116011271,000001.SS,0
2931.68994140625,145100,2019-07-17,198.10196423066603,000001.SS,0
2901.179931640625,145400,2019-07-18,198.20396839242352,000001.SS,0
2924.199951171875,145000,2019-07-19,198.3415028006288,000001.SS,0
2886.97412109375,175300,2019-07-22,198.37101487458187,000001.SS,0
2899.93994140625,125400,2019-07-23,198.43892974393333,000001.SS,0
2923.280029296875,150500,2019-07-24,198.58490382902093,000001.SS,0
2937.360107421875,141300,2019-07-25,198.7611804961028,000001.SS,0
2944.5400390625,135100,2019-07-26,198.95570222778832,000001.SS,0
2941.010009765625,124200,2019-07-29,199.13332389504416,000001.SS,0
2952.340087890625,143900,2019-07-30,199.34614366395508,000001.SS,0
2932.510009765625,136900,2019-07-31,199.50916955751995,000001.SS,0
