volatility,index,crash_label,price_change,volume_change,date,Quarter,000001.SS,^BSESN,^BVSP,^FCHI,^FTLC,^GDAXI,^GSPC,^HSI,^N225,^SSMI,Crude_Oil_Index_Excess_Return,Ted_Rate,Gold_Price,housing,reserve,10YGov_BondYield,current_acct,FX_Rate,turnover,Population,npl,Recession_Indicators,inflation,Unemployment,GDP
-0.6285414810809855,000001.SS,0,0.18770869333620877,-0.12714669407973872,1998-03-31,Q1 1998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9723620349116506,-0.7286389886281853,-0.3825114994903211,-1.1377061774469217,-0.6500796522304548,-0.007242448790492671,-0.02936982477985316,-0.07949348343805203,0.6583181840943914,0.5749813792427815,0.20363688425741275,1.1213167399314248,-0.02936982477985316,0.06684534072018442,0.24673262821335926
-0.6285414810809855,000001.SS,0,0.5049132520799005,-0.12714669407973872,1998-06-30,Q2 1998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2037873559895838,0.4544321466033776,-0.5148053582336004,-0.4652177251029281,-0.6500796522304548,-0.06631885933999838,0.03655639413053573,-0.07949348343805203,0.6583181840943914,0.5749813792427815,0.20363688425741275,1.1213167399314248,0.03655639413053573,0.06684534072018442,0.24673262821335926
-0.6256802379730638,000001.SS,1,-0.7954464317916843,-0.12714669407973872,1998-09-30,Q3 1998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30044352716144546,0.23290970382523993,-1.3849532963799576,-0.893378555885019,-0.6500796522304548,-0.32159636261923497,0.03780883077753243,-0.07949348343805203,0.6583181840943914,0.5749813792427815,0.20363688425741275,1.1213167399314248,0.03780883077753243,0.06684534072018442,0.24673262821335926
-0.6314027241889071,000001.SS,0,-0.843209740719036,-0.12714669407973872,1998-12-31,Q4 1998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7804496649112405,0.7922617562265307,2.0970700365390877,-0.661430151156935,-0.6500796522304548,0.23103495295884316,0.033006791661589284,-0.07949348343805203,0.6583181840943914,0.5749813792427815,0.20363688425741275,1.1213167399314248,0.033006791661589284,0.06684534072018442,0.24673262821335926
-0.6295146535302611,000001.SS,0,-0.08283842173701415,-0.12714669407973872,1999-03-31,Q1 1999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.007256801802224,-1.4757220070602979,-1.057304707817628,-0.12945630385345233,-0.015137761165037915,0.028722800253823486,0.019243462424442803,-0.07949348343805203,-0.3243986146268771,0.3912396273796898,0.2015216238485528,1.1213167399314248,0.019243462424442803,0.31197218838526997,0.17326583985335928
-0.6234512386265293,000001.SS,0,3.827533096093712,-0.12714669407973872,1999-06-30,Q2 1999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7705817549750604,-0.0027324285545709207,-1.2956929701313002,0.09786056878678255,-0.015137761165037915,0.3006882253709756,0.06235154764562366,-0.07949348343805203,-0.3243986146268771,0.3912396273796898,0.2015216238485528,1.1213167399314248,0.06235154764562366,0.31197218838526997,0.17326583985335928
-0.5740962086747109,000001.SS,0,-0.7811866254576517,-0.12714669407973872,1999-09-30,Q3 1999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3896800906962767,0.8063746461519675,-0.2052772215190523,0.09646556402044018,-0.015137761165037915,0.18268258179109442,0.03505916663938485,-0.07949348343805203,-0.3243986146268771,0.3912396273796898,0.2015216238485528,1.1213167399314248,0.03505916663938485,0.31197218838526997,0.17326583985335928
-0.5451237227578837,000001.SS,0,-1.3010034436387243,-0.12714669407973872,1999-12-31,Q4 1999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37220047732702677,1.1137507724716014,1.0553559282044487,-0.5060044577218813,-0.015137761165037915,0.07007419219539844,0.037393947660644834,-0.07949348343805203,-0.3243986146268771,0.3912396273796898,0.2015216238485528,1.1213167399314248,0.037393947660644834,0.31197218838526997,0.17326583985335928
-0.5506514738549809,000001.SS,0,2.5948043511217227,-0.12714669407973872,2000-03-31,Q1 2000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9759719361984383,-1.63756660565963,0.23258698487600643,0.08245212555621484,0.22600331646867994,-0.04761312273119571,0.03121139738816322,-0.07949348343805203,0.27551830049592707,0.22781037484227207,1.7358626807048476,1.1213167399314248,0.03121139738816322,0.06684534072018442,0.6312205325580585
-0.5627185228255408,000001.SS,0,0.4496474478413001,-0.12714669407973872,2000-06-30,Q2 2000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.600324605643602,1.735302377553035,-0.22820036002998134,-0.1653092247006365,0.22600331646867994,-0.0016090051934493348,0.044344081637178866,-0.07949348343805203,0.27551830049592707,0.22781037484227207,1.7358626807048476,1.1213167399314248,0.044344081637178866,0.06684534072018442,0.6312205325580585
