drawdown_start,drawdown_end,duration,drawdown,index
2017-02-14,2017-02-15,1,-0.0003362738826762589,^HSI
2018-10-18,2018-10-19,1,-0.00030285289421326154,^HSI
2019-09-05,2019-09-06,1,-0.0002904400583060443,^HSI
2013-03-07,2013-03-08,1,-0.0002810709721787769,^HSI
2004-09-20,2004-09-21,1,-0.0002722577345645154,^HSI
2002-07-08,2002-07-09,1,-0.00025084217435239557,^HSI
2008-07-22,2008-07-23,1,-0.00024059156915121895,^HSI
2014-07-11,2014-07-14,3,-0.00023849302670600695,^HSI
2017-11-06,2017-11-07,1,-0.0002380893513957049,^HSI
2014-07-07,2014-07-08,1,-0.00023106374530187669,^HSI
2005-11-25,2005-11-28,3,-0.00019360990194856387,^HSI
2011-04-07,2011-04-08,1,-0.00013384509778655278,^HSI
2009-12-30,2009-12-31,1,-0.00013119795636468634,^HSI
2014-09-02,2014-09-03,1,-0.00012405794484598428,^HSI
2007-01-23,2007-01-24,1,-0.00012140206501997444,^HSI
2001-01-15,2001-01-16,1,-0.00010855121797659253,^HSI
2013-11-19,2013-11-20,1,-9.510601141817015e-05,^HSI
2011-06-29,2011-06-30,1,-2.7179388568225222e-05,^HSI
2005-06-09,2005-06-10,1,-1.7285150671355954e-05,^HSI
2008-10-02,2008-10-14,12,-0.2771758552481713,^N225
2008-10-22,2008-10-28,6,-0.24708087453138805,^N225
2011-03-10,2011-03-16,6,-0.19017417725452174,^N225
2015-08-18,2015-08-26,8,-0.13688314272413935,^N225
2008-10-16,2008-10-17,1,-0.128749298760843,^N225
2016-02-09,2016-02-15,6,-0.12754953391893908,^N225
2018-12-18,2018-12-26,8,-0.11134693847347775,^N225
2004-04-27,2004-05-11,14,-0.10620192692418175,^N225
2007-11-02,2007-11-14,12,-0.10557121657335092,^N225
2008-11-06,2008-11-10,4,-0.10543044287879391,^N225
2002-08-27,2002-09-05,9,-0.10019383789671343,^N225
2008-11-18,2008-11-21,3,-0.09840293929898272,^N225
2016-01-04,2016-01-13,9,-0.09835520681806587,^N225
2008-01-21,2008-01-23,2,-0.09667161887539744,^N225
2008-11-11,2008-11-14,3,-0.09567049115686181,^N225
2007-08-15,2007-08-20,5,-0.09534880633208749,^N225
2009-01-08,2009-01-14,6,-0.09298006238878595,^N225
2014-01-30,2014-02-05,6,-0.09165289330952249,^N225
2009-07-01,2009-07-14,13,-0.09135983654939712,^N225
2007-02-27,2007-03-06,7,-0.08681603539957697,^N225
2008-03-13,2008-03-18,5,-0.08634939969020981,^N225
2016-06-24,2016-06-27,3,-0.08603052420019558,^N225
2008-06-19,2008-07-07,18,-0.08598132016669231,^N225
2016-04-25,2016-05-09,14,-0.08404984386693042,^N225
2002-12-04,2002-12-17,13,-0.08373403917122742,^N225
2016-03-29,2016-04-07,9,-0.08296584666427696,^N225
2018-02-02,2018-02-07,5,-0.08059751141248073,^N225
2013-06-11,2013-06-14,3,-0.08025610455133783,^N225
2005-04-11,2005-04-19,8,-0.0797155028025277,^N225
2013-05-23,2013-05-24,1,-0.07893405402897975,^N225
2001-08-28,2001-09-04,7,-0.07733480328847771,^N225
2008-12-01,2008-12-03,2,-0.07723742035618421,^N225
2011-08-05,2011-08-10,5,-0.07685037094628133,^N225
2010-05-19,2010-05-26,7,-0.07683933506427372,^N225
2002-01-08,2002-01-18,10,-0.07612295652399396,^N225
2008-01-10,2008-01-17,7,-0.07608020538333754,^N225
2013-07-24,2013-07-30,6,-0.07585083319793241,^N225
2010-06-25,2010-07-02,7,-0.07566025284870999,^N225
2003-10-21,2003-10-24,3,-0.07492619691657676,^N225
2008-02-28,2008-03-04,5,-0.07461989791946856,^N225
2001-02-26,2001-03-05,7,-0.07455418407220553,^N225
2007-12-27,2008-01-08,12,-0.07407729948652433,^N225
2003-03-04,2003-03-12,8,-0.07405117262195056,^N225
2006-06-05,2006-06-09,4,-0.07379732265858839,^N225
2006-07-11,2006-07-19,8,-0.07209398283088018,^N225
2001-03-08,2001-03-14,6,-0.0714742654741449,^N225
2008-09-25,2008-10-01,6,-0.07122540004475104,^N225
2001-09-12,2001-09-13,1,-0.0710555159356886,^N225
2002-06-12,2002-06-18,6,-0.06933221046910533,^N225
2001-08-08,2001-08-14,6,-0.06921434041143588,^N225
2006-01-16,2006-01-19,3,-0.06846369920202122,^N225
2006-05-09,2006-05-17,8,-0.06592146603639777,^N225
2012-04-03,2012-04-12,9,-0.06478653122804338,^N225
2010-05-06,2010-05-10,4,-0.06477473814612285,^N225
2014-03-12,2014-03-18,6,-0.06381763744064642,^N225
2007-12-12,2007-12-20,8,-0.06365763399902198,^N225
2001-03-29,2001-04-03,5,-0.06331292833153682,^N225
2002-09-30,2002-10-04,4,-0.06330516692062613,^N225
2016-01-20,2016-01-22,2,-0.06281051872264529,^N225
2002-07-24,2002-07-29,5,-0.06278821946573222,^N225
2003-04-08,2003-04-15,7,-0.06122927776691562,^N225
2018-02-28,2018-03-06,6,-0.0610728140049256,^N225
2009-03-27,2009-04-01,5,-0.061064349321492135,^N225
2014-10-07,2014-10-15,8,-0.06046950739860476,^N225
2001-04-09,2001-04-11,2,-0.05945370792706473,^N225
2010-07-15,2010-07-23,8,-0.05930086792848909,^N225
2002-02-01,2002-02-07,6,-0.05892399922444932,^N225
2016-02-02,2016-02-08,6,-0.05890707530125387,^N225
2008-12-12,2008-12-15,3,-0.05884984593048866,^N225
2016-06-09,2016-06-15,6,-0.05830909563444887,^N225
2010-01-22,2010-01-28,6,-0.058196230553791,^N225
2013-08-07,2013-08-09,2,-0.057540935098118286,^N225
2010-08-20,2010-08-26,6,-0.05635348418590623,^N225
2001-08-15,2001-08-21,6,-0.05614523909805417,^N225
2019-04-26,2019-05-15,19,-0.055724184769494416,^N225
2008-02-05,2008-02-07,2,-0.05532428510694409,^N225
2002-11-07,2002-11-12,5,-0.05525735256686961,^N225
2015-08-31,2015-09-03,3,-0.0551028823007951,^N225
2003-01-24,2003-01-31,7,-0.05429790822494942,^N225
2013-05-30,2013-05-31,1,-0.05426654239938335,^N225
2003-11-14,2003-11-18,4,-0.05417887442682399,^N225
2016-11-08,2016-11-10,2,-0.053907772823763016,^N225
2015-09-28,2015-09-30,2,-0.05382057439782801,^N225
2014-01-23,2014-01-29,6,-0.053568152141742424,^N225
2008-03-07,2008-03-11,4,-0.05345386374680882,^N225
2009-01-30,2009-02-04,5,-0.05325591898368745,^N225
2002-09-20,2002-09-26,6,-0.0531806457474003,^N225
2001-09-17,2001-09-18,1,-0.05307846398608541,^N225
2011-08-17,2011-08-23,6,-0.05291885372511735,^N225
2008-10-31,2008-11-04,4,-0.052790058054193935,^N225
2014-12-29,2015-01-07,9,-0.052779466290829,^N225
2009-03-06,2009-03-11,5,-0.052768015049716795,^N225
2011-09-02,2011-09-07,5,-0.052535262992171344,^N225
2008-09-16,2008-09-17,1,-0.05211495654612544,^N225
2009-09-25,2009-09-29,4,-0.052084669062068246,^N225
2009-01-15,2009-01-16,1,-0.05174175417464944,^N225
2014-04-04,2014-04-10,6,-0.051261369308862714,^N225
2003-09-19,2003-09-24,5,-0.05103302918629522,^N225
2002-07-31,2002-08-07,7,-0.05089119527403381,^N225
2002-03-20,2002-03-27,7,-0.05074273793288608,^N225
2013-06-05,2013-06-10,5,-0.050421516794153805,^N225
2012-07-20,2012-07-26,6,-0.0495566148344882,^N225
2001-10-26,2001-11-02,7,-0.04935724234058883,^N225
2001-01-09,2001-01-12,3,-0.048972452210859,^N225
2004-07-02,2004-07-09,7,-0.04895105361196374,^N225
2018-12-04,2018-12-07,3,-0.04869931711689066,^N225
2019-08-02,2019-08-08,6,-0.04858073253625716,^N225
2003-03-28,2003-04-01,4,-0.04782032635427021,^N225
2009-01-23,2009-01-27,4,-0.04771958266760273,^N225
2015-09-18,2015-09-25,7,-0.04761645871766681,^N225
2018-03-23,2018-03-26,3,-0.04724694458611807,^N225
2009-02-09,2009-02-13,4,-0.04658788634443166,^N225
2009-03-02,2009-03-04,2,-0.046523727062571886,^N225
2009-10-27,2009-10-30,3,-0.04617109977576985,^N225
2009-10-01,2009-10-06,5,-0.045972221719303354,^N225
2001-06-11,2001-06-14,3,-0.04587535835278364,^N225
2010-08-06,2010-08-13,7,-0.045771062044571494,^N225
2001-07-04,2001-07-10,6,-0.04574626457108798,^N225
2004-09-15,2004-09-30,15,-0.045658180985658985,^N225
2011-10-31,2011-11-04,4,-0.0456199409155322,^N225
2010-02-04,2010-02-10,6,-0.045522458150879755,^N225
2013-10-02,2013-10-08,6,-0.04455734442629524,^N225
2018-10-25,2018-10-30,5,-0.0442611705307546,^N225
2002-10-21,2002-10-23,2,-0.04418825019915396,^N225
2002-07-10,2002-07-12,2,-0.0441295231812186,^N225
2016-01-14,2016-01-19,5,-0.04408461142315839,^N225
2009-01-20,2009-01-22,2,-0.044039017992778866,^N225
2015-09-10,2015-09-15,5,-0.04397963371206603,^N225
2002-03-12,2002-03-14,2,-0.04341999675918689,^N225
2012-08-30,2012-09-06,7,-0.04341037357799011,^N225
2012-11-05,2012-11-14,9,-0.043316403246925095,^N225
2001-09-07,2001-09-11,4,-0.04322988732767627,^N225
2006-06-13,2006-06-14,1,-0.04321172078331048,^N225
2011-09-22,2011-09-27,5,-0.04287606725573502,^N225
2018-01-24,2018-02-01,8,-0.04284995552583813,^N225
2016-07-05,2016-07-11,6,-0.042683339530335,^N225
2012-07-05,2012-07-13,8,-0.04230932008563394,^N225
2008-09-09,2008-09-12,3,-0.04209133751017659,^N225
2002-06-26,2002-06-27,1,-0.041898640691585755,^N225
2012-05-30,2012-06-05,6,-0.041867511003760356,^N225
2001-07-13,2001-07-19,6,-0.04171297806124312,^N225
2001-02-01,2001-02-07,6,-0.04163417553143425,^N225
2008-01-28,2008-01-29,1,-0.041354959923951766,^N225
2019-05-29,2019-06-05,7,-0.04054595035673685,^N225
2018-10-11,2018-10-12,1,-0.0405110612353586,^N225
2007-07-25,2007-07-30,5,-0.040217373829374736,^N225
2003-11-10,2003-11-12,2,-0.04016743504412945,^N225
2001-11-27,2001-11-29,2,-0.04014016475521963,^N225
2014-09-30,2014-10-03,3,-0.04010564384636248,^N225
2009-11-17,2009-11-25,8,-0.04004135917606034,^N225
2010-06-04,2010-06-08,4,-0.03973164921871078,^N225
2007-10-19,2007-10-23,4,-0.03970527440199783,^N225
2017-11-08,2017-11-16,8,-0.03968257080112337,^N225
2013-01-21,2013-01-24,3,-0.039665042233623604,^N225
2016-06-01,2016-06-03,2,-0.03965796040101671,^N225
2001-09-20,2001-09-25,5,-0.03930537353078901,^N225
2001-11-09,2001-11-14,5,-0.03927582813962143,^N225
2005-12-14,2005-12-19,5,-0.03917274416777755,^N225
2002-10-07,2002-10-08,1,-0.03908262024487799,^N225
2009-02-20,2009-02-25,5,-0.03897991315412082,^N225
2008-08-19,2008-08-25,6,-0.038819138972010454,^N225
2003-12-16,2003-12-18,2,-0.03876026110374499,^N225
2013-06-03,2013-06-04,1,-0.03866133867605138,^N225
2006-02-17,2006-02-21,4,-0.038549155458913735,^N225
2009-11-26,2009-11-30,4,-0.03837907888878504,^N225
2011-11-18,2011-11-28,10,-0.03816400549073055,^N225
2009-06-15,2009-06-17,2,-0.03814273105265421,^N225
2008-04-08,2008-04-11,3,-0.038106738873444554,^N225
2014-12-09,2014-12-12,3,-0.03807476187306966,^N225
2008-09-04,2008-09-08,4,-0.03801340130728225,^N225
2011-02-22,2011-02-25,3,-0.03795890227443359,^N225
2001-05-30,2001-06-04,5,-0.03794830931614894,^N225
2016-04-15,2016-04-19,4,-0.03769583817469379,^N225
2012-10-09,2012-10-15,6,-0.03753649752896974,^N225
2005-10-05,2005-10-11,6,-0.037334092713693603,^N225
2013-12-04,2013-12-06,2,-0.0371347438994872,^N225
2003-12-05,2003-12-09,4,-0.03708024054398888,^N225
2002-08-12,2002-08-15,3,-0.03707289129540979,^N225
2004-10-07,2004-10-19,12,-0.03696828959929819,^N225
2010-08-31,2010-09-01,1,-0.03685380778781202,^N225
2010-05-14,2010-05-18,4,-0.0367779861316587,^N225
2014-10-16,2014-10-20,4,-0.03670754655034445,^N225
2019-03-05,2019-03-11,6,-0.03665968317638085,^N225
2003-08-04,2003-08-08,4,-0.0366146238446259,^N225
2011-09-30,2011-10-06,6,-0.03657924029786633,^N225
2015-06-25,2015-06-30,5,-0.036496339383412645,^N225
2008-09-01,2008-09-03,2,-0.03610674011961468,^N225
2014-12-15,2014-12-17,2,-0.03603984651782723,^N225
2013-02-26,2013-02-28,2,-0.03584144486030742,^N225
2007-03-13,2007-03-15,2,-0.035828962001990546,^N225
2001-05-08,2001-05-11,3,-0.0358050482138892,^N225
2003-07-10,2003-07-14,4,-0.035718577220879184,^N225
2004-07-22,2004-07-28,6,-0.03565076518181522,^N225
2008-08-12,2008-08-15,3,-0.03563774959285426,^N225
2018-08-08,2018-08-14,6,-0.035563482721541105,^N225
2001-12-07,2001-12-12,5,-0.035507459061877175,^N225
2011-06-02,2011-06-07,5,-0.035505946683692474,^N225
2008-08-01,2008-08-06,5,-0.03529315691266819,^N225
2001-12-13,2001-12-14,1,-0.03527781597144775,^N225
2015-12-14,2015-12-16,2,-0.035193840992496,^N225
2006-05-22,2006-05-24,2,-0.03507722007365354,^N225
2018-07-02,2018-07-06,4,-0.034729597156372645,^N225
2002-06-19,2002-06-20,1,-0.034721626666447916,^N225
2006-11-15,2006-11-21,6,-0.03469759752612123,^N225
2003-09-10,2003-09-12,2,-0.03460748671029045,^N225
2006-02-10,2006-02-14,4,-0.03456855945254264,^N225
2018-02-09,2018-02-15,6,-0.0344527229466178,^N225
2006-03-01,2006-03-06,5,-0.03395604017150645,^N225
2001-11-07,2001-11-08,1,-0.03390762470304278,^N225
2002-07-15,2002-07-17,2,-0.0338337527863395,^N225
2016-08-02,2016-08-04,2,-0.03371630978518478,^N225
2008-02-20,2008-02-21,1,-0.033623410552994136,^N225
2010-04-16,2010-04-21,5,-0.03360694584889369,^N225
2014-02-13,2014-02-17,4,-0.033507946411258475,^N225
2015-12-08,2015-12-11,3,-0.033428050769668094,^N225
2011-08-02,2011-08-04,2,-0.033304599012385847,^N225
2018-10-03,2018-10-10,7,-0.03323088273843296,^N225
2013-05-27,2013-05-28,1,-0.03321865362654548,^N225
2009-08-31,2009-09-07,7,-0.03307393810943071,^N225
2008-06-09,2008-06-11,2,-0.0330200947779442,^N225
2005-05-09,2005-05-18,9,-0.03283231195395016,^N225
2004-05-17,2004-05-18,1,-0.032801375008354894,^N225
2004-08-12,2004-08-17,5,-0.03279362394117851,^N225
2013-04-01,2013-04-03,2,-0.03250760888634231,^N225
2015-07-08,2015-07-09,1,-0.03237211736141842,^N225
2011-12-13,2011-12-16,3,-0.032322734773855034,^N225
2004-03-10,2004-03-15,5,-0.03229968333493058,^N225
2008-05-08,2008-05-12,4,-0.032068586006147405,^N225
2003-04-25,2003-04-30,5,-0.0320397352303721,^N225
2009-08-17,2009-08-18,1,-0.03201209465626292,^N225
2014-01-14,2014-01-15,1,-0.03174986819724607,^N225
2005-10-12,2005-10-20,8,-0.031731132592096686,^N225
2006-05-29,2006-06-01,3,-0.03163105172915663,^N225
2009-02-16,2009-02-19,3,-0.031607043897979054,^N225
2002-10-09,2002-10-11,2,-0.03153408558093493,^N225
2001-12-03,2001-12-04,1,-0.03151405690372865,^N225
2011-05-12,2011-05-17,5,-0.03148821339015161,^N225
2016-06-16,2016-06-17,1,-0.03145238029102868,^N225
2008-04-14,2008-04-15,1,-0.03144729212483358,^N225
2016-11-02,2016-11-07,5,-0.03134234344729416,^N225
2010-10-07,2010-10-13,6,-0.031264428780371965,^N225
2014-05-02,2014-05-08,6,-0.031241873242509537,^N225
2004-02-02,2004-02-05,3,-0.03121172535008335,^N225
2001-05-22,2001-05-29,7,-0.031158513474488402,^N225
2014-07-31,2014-08-07,7,-0.031140618822546203,^N225
2010-06-22,2010-06-24,2,-0.03108009493221976,^N225
2019-03-25,2019-03-26,1,-0.03099714346367134,^N225
2012-05-18,2012-05-21,3,-0.030806031448695568,^N225
2015-12-18,2015-12-28,10,-0.03078454378566031,^N225
2014-08-08,2014-08-11,3,-0.030720573134921703,^N225
2007-09-07,2007-09-11,4,-0.03051888014192422,^N225
2014-11-17,2014-11-18,1,-0.030460431552026525,^N225
2004-05-13,2004-05-14,1,-0.030344336828598033,^N225
2013-06-24,2013-06-27,3,-0.030324334398626467,^N225
2002-07-19,2002-07-23,4,-0.03031161313103767,^N225
2002-01-29,2002-01-31,2,-0.0300586705212165,^N225
2009-12-08,2009-12-11,3,-0.030055737563778183,^N225
2015-10-13,2015-10-15,2,-0.030034424117683162,^N225
2010-09-07,2010-09-09,2,-0.029993572851181444,^N225
2014-01-06,2014-01-08,2,-0.029979449001954674,^N225
2011-11-10,2011-11-11,1,-0.02995490199164394,^N225
2009-09-11,2009-09-15,4,-0.029835360356443397,^N225
2009-04-07,2009-04-09,2,-0.02976614948769674,^N225
2016-03-15,2016-03-22,7,-0.02973285987809136,^N225
2003-02-18,2003-02-24,6,-0.0297193729532474,^N225
2019-07-16,2019-07-19,3,-0.02970293617441172,^N225
2007-11-15,2007-11-20,5,-0.02968245655107752,^N225
2011-09-09,2011-09-13,4,-0.029464432205954738,^N225
2003-11-19,2003-11-20,1,-0.029377218686994368,^N225
2013-08-15,2013-08-19,4,-0.029088310731277565,^N225
2014-05-14,2014-05-20,6,-0.029085588460236376,^N225
2009-06-23,2009-06-24,1,-0.02897072964262183,^N225
2006-04-24,2006-04-25,1,-0.028943417181157928,^N225
2010-02-23,2010-02-26,3,-0.02883567362070836,^N225
2012-05-07,2012-05-08,1,-0.028633222171045424,^N225
2006-02-07,2006-02-09,2,-0.028412197571189936,^N225
2017-12-04,2017-12-07,3,-0.028272590229575508,^N225
2013-10-25,2013-10-28,3,-0.02826620839276469,^N225
2004-08-02,2004-08-05,3,-0.028137050677304955,^N225
2003-07-29,2003-08-01,3,-0.02813620959704113,^N225
2017-03-17,2017-03-23,6,-0.028110403405524374,^N225
2003-01-07,2003-01-14,7,-0.028057515486917345,^N225
2002-03-29,2002-04-01,3,-0.027952071382188415,^N225
2014-04-11,2014-04-15,4,-0.02793399496372566,^N225
2013-03-18,2013-03-19,1,-0.02784801730871809,^N225
2015-04-30,2015-05-01,1,-0.027609589318652886,^N225
2006-10-27,2006-10-31,4,-0.027581022299440254,^N225
2018-10-23,2018-10-24,1,-0.027442963626042958,^N225
2003-10-08,2003-10-10,2,-0.027403164717546565,^N225
2009-04-28,2009-04-30,2,-0.02738128361551781,^N225
2013-02-07,2013-02-12,5,-0.027347708097585136,^N225
2003-11-05,2003-11-07,2,-0.02728201425870597,^N225
2009-05-14,2009-05-15,1,-0.027135152781685528,^N225
2011-01-20,2011-01-24,4,-0.027074034378434114,^N225
2004-04-14,2004-04-16,2,-0.027063569093232646,^N225
2013-08-20,2013-08-21,1,-0.027003563885503408,^N225
2001-10-18,2001-10-19,1,-0.026788030033993254,^N225
2001-12-20,2001-12-27,7,-0.026772615084322358,^N225
2014-02-19,2014-02-21,2,-0.026686062302926267,^N225
2014-02-26,2014-03-04,6,-0.026676237272486927,^N225
2004-01-26,2004-01-30,4,-0.026390221665437575,^N225
2010-04-28,2010-04-30,2,-0.026350173885099516,^N225
2011-07-27,2011-08-01,5,-0.026344623900318838,^N225
2001-07-26,2001-07-31,5,-0.026338849879747165,^N225
2003-07-15,2003-07-18,3,-0.026332635755307147,^N225
2002-02-19,2002-02-21,2,-0.02631419750221451,^N225
2013-01-16,2013-01-17,1,-0.026285667117862788,^N225
2001-05-16,2001-05-17,1,-0.02627089684240072,^N225
2019-02-07,2019-02-12,5,-0.02606541106511223,^N225
2017-08-08,2017-08-15,7,-0.025944727058337908,^N225
2006-08-23,2006-08-29,6,-0.025897376360972304,^N225
2018-12-28,2019-01-07,10,-0.025763884131659802,^N225
2001-07-23,2001-07-24,1,-0.025733788987304367,^N225
2002-05-10,2002-05-14,4,-0.025700006360171876,^N225
2016-07-22,2016-07-27,5,-0.025691600478882557,^N225
2002-06-06,2002-06-11,5,-0.025370338450884645,^N225
2003-05-15,2003-05-20,5,-0.025331791603430555,^N225
2004-10-20,2004-10-22,2,-0.025328554639573442,^N225
2018-06-18,2018-06-20,2,-0.025276066497943693,^N225
2012-05-09,2012-05-14,5,-0.025244811107928502,^N225
2007-11-21,2007-11-22,1,-0.025196653047921503,^N225
2008-07-08,2008-07-09,1,-0.025085393305236802,^N225
2009-05-18,2009-05-19,1,-0.0250400324386732,^N225
2018-12-10,2018-12-12,2,-0.025008136678526825,^N225
2002-06-21,2002-06-24,3,-0.024977991774667464,^N225
2019-10-02,2019-10-04,2,-0.024955679705789297,^N225
2011-03-02,2011-03-03,1,-0.024937182369236158,^N225
2003-02-25,2003-02-27,2,-0.024895744049099992,^N225
2015-09-08,2015-09-09,1,-0.024868803210699942,^N225
2007-09-03,2007-09-06,3,-0.02484970624402241,^N225
2017-01-16,2017-01-18,2,-0.024809847594750942,^N225
2010-10-28,2010-11-02,5,-0.024803522953992962,^N225
2009-04-13,2009-04-16,3,-0.024780338729628208,^N225
2009-03-12,2009-03-13,1,-0.024710188891397214,^N225
2017-04-11,2017-04-17,6,-0.02465613540038769,^N225
2018-05-22,2018-05-25,3,-0.02462330169533164,^N225
2018-08-31,2018-09-10,10,-0.02459810862891185,^N225
2001-07-11,2001-07-12,1,-0.024597841755704133,^N225
2002-01-21,2002-01-24,3,-0.024552920040855037,^N225
2009-04-21,2009-04-22,1,-0.02449912010691895,^N225
2003-06-24,2003-06-25,1,-0.02442802301287527,^N225
2013-04-12,2013-04-17,5,-0.024302286450587282,^N225
2008-12-24,2008-12-25,1,-0.024266554759439594,^N225
2007-07-31,2007-08-02,2,-0.02425201258414264,^N225
2007-08-10,2007-08-13,3,-0.024248841983900205,^N225
2008-05-20,2008-05-22,2,-0.024244941286621205,^N225
2001-08-23,2001-08-24,1,-0.02422141684467024,^N225
2013-03-22,2013-03-25,3,-0.024083918397455252,^N225
2001-10-09,2001-10-11,2,-0.02407069335972935,^N225
2016-01-26,2016-01-27,1,-0.0240596183008284,^N225
2001-01-23,2001-01-29,6,-0.024052093351169097,^N225
2001-04-16,2001-04-18,2,-0.02403866733436445,^N225
2004-06-02,2004-06-04,2,-0.02399055398484871,^N225
2008-07-11,2008-07-16,5,-0.023976826160933083,^N225
2012-10-26,2012-10-31,5,-0.023868611295406492,^N225
2003-03-25,2003-03-26,1,-0.023827681891402705,^N225
2011-06-16,2011-06-20,4,-0.02368646086379678,^N225
2015-03-26,2015-03-30,4,-0.02365392333376767,^N225
2009-11-02,2009-11-04,2,-0.02364492672556223,^N225
2013-08-26,2013-08-29,3,-0.02362006627110826,^N225
2007-01-10,2007-01-12,2,-0.023585772981502467,^N225
2008-03-31,2008-04-01,1,-0.02354626519736666,^N225
2008-05-26,2008-05-27,1,-0.02352120427241934,^N225
2015-01-13,2015-01-15,2,-0.023512191464351895,^N225
2007-10-16,2007-10-18,2,-0.023505760651606936,^N225
2001-06-27,2001-06-29,2,-0.02330196311512722,^N225
2013-09-27,2013-10-01,4,-0.023260072969249278,^N225
2011-01-28,2011-02-01,4,-0.023236712116179226,^N225
2006-04-10,2006-04-13,3,-0.022960875359387786,^N225
2006-09-06,2006-09-08,2,-0.0229396168182757,^N225
2002-04-11,2002-04-15,4,-0.022929346837667997,^N225
2003-04-22,2003-04-23,1,-0.022928057917392202,^N225
2012-09-28,2012-10-04,6,-0.022885719809350256,^N225
2006-11-08,2006-11-14,6,-0.022874066586778687,^N225
2006-09-11,2006-09-13,2,-0.0228638363688132,^N225
2006-08-07,2006-08-08,1,-0.022774103241853833,^N225
2008-09-18,2008-09-19,1,-0.02267242032179568,^N225
2010-01-18,2010-01-21,3,-0.022531393261471577,^N225
2004-06-17,2004-06-21,4,-0.022367494525297207,^N225
2015-12-04,2015-12-07,3,-0.02232409740790728,^N225
2010-07-29,2010-08-02,4,-0.022274060594291874,^N225
2019-08-26,2019-08-27,1,-0.022203752352594825,^N225
2011-04-15,2011-04-20,5,-0.022195612253500304,^N225
2004-07-14,2004-07-15,1,-0.022186975727499978,^N225
2012-04-27,2012-05-02,5,-0.022149178343549868,^N225
2016-03-07,2016-03-10,3,-0.022031400933823452,^N225
2017-01-30,2017-02-01,2,-0.021997204556164048,^N225
2012-12-20,2012-12-25,5,-0.021947761314533056,^N225
2015-09-04,2015-09-07,3,-0.021932720103855434,^N225
2011-04-11,2011-04-13,2,-0.021895769233976622,^N225
2006-01-23,2006-01-24,1,-0.021876680382465697,^N225
2005-01-18,2005-01-24,6,-0.021773950456416964,^N225
2015-06-05,2015-06-11,6,-0.02159387268839071,^N225
2010-08-04,2010-08-05,1,-0.021568404677781934,^N225
2003-12-10,2003-12-11,1,-0.021564948135240455,^N225
2004-11-22,2004-11-24,2,-0.021517357462234835,^N225
2007-06-22,2007-06-28,6,-0.021498126351465044,^N225
2002-04-09,2002-04-10,1,-0.021449424043324637,^N225
2011-12-08,2011-12-12,4,-0.021433232685603768,^N225
2015-11-02,2015-11-04,2,-0.021402035727416543,^N225
2001-10-03,2001-10-04,1,-0.021395019213942518,^N225
2012-06-08,2012-06-11,3,-0.02133283123315542,^N225
2006-07-05,2006-07-10,5,-0.021314797614445682,^N225
2002-06-04,2002-06-05,1,-0.02130934846167822,^N225
2001-06-15,2001-06-20,5,-0.021297286954787567,^N225
2011-05-06,2011-05-10,4,-0.021281676844310135,^N225
2015-07-06,2015-07-07,1,-0.02126428940106755,^N225
2008-06-12,2008-06-13,1,-0.021231864094919353,^N225
2010-01-29,2010-02-01,3,-0.021205055007793412,^N225
2004-02-24,2004-02-25,1,-0.021122447828078657,^N225
2018-11-13,2018-11-14,1,-0.02106145740668073,^N225
2011-07-11,2011-07-13,2,-0.021034799153813247,^N225
2013-10-31,2013-11-05,5,-0.020992500516807365,^N225
2010-02-19,2010-02-22,3,-0.020952108831620485,^N225
2011-05-19,2011-05-24,5,-0.020938983243535138,^N225
2002-04-24,2002-05-01,7,-0.020928000760309373,^N225
2012-04-19,2012-04-25,6,-0.02077720417811232,^N225
2012-09-26,2012-09-27,1,-0.020752898345818265,^N225
2014-10-21,2014-10-22,1,-0.02073388166415923,^N225
2012-03-05,2012-03-08,3,-0.020721641636852008,^N225
2018-05-29,2018-05-31,2,-0.020688855119311473,^N225
2018-12-14,2018-12-17,3,-0.020648555959828993,^N225
2007-09-18,2007-09-19,1,-0.020606520852827596,^N225
2002-05-02,2002-05-08,6,-0.02049604361902208,^N225
2015-06-15,2015-06-19,4,-0.02041711165192707,^N225
2010-09-30,2010-10-01,1,-0.020282120036096755,^N225
2012-05-23,2012-05-24,1,-0.020182132806388708,^N225
2008-07-25,2008-07-28,3,-0.020139080823921622,^N225
2015-08-11,2015-08-13,2,-0.020072628735687655,^N225
2002-08-16,2002-08-20,4,-0.020072343284899947,^N225
2012-01-05,2012-01-10,5,-0.019998414714213122,^N225
2002-12-18,2002-12-19,1,-0.0199808854265539,^N225
2013-10-23,2013-10-24,1,-0.019908443350804123,^N225
2005-12-08,2005-12-09,1,-0.01984407915712108,^N225
2013-12-10,2013-12-13,3,-0.019754245923349966,^N225
2015-03-31,2015-04-02,2,-0.01960539065621352,^N225
2005-03-29,2005-03-31,2,-0.0195192611415721,^N225
2018-03-16,2018-03-22,6,-0.019513220541425305,^N225
2016-09-14,2016-09-16,2,-0.019503106510075658,^N225
2001-03-22,2001-03-23,1,-0.0194469652910758,^N225
2012-05-15,2012-05-17,2,-0.019399501314299922,^N225
2013-02-05,2013-02-06,1,-0.019320289185528416,^N225
2015-02-02,2015-02-04,2,-0.019281254268766666,^N225
2006-06-28,2006-06-29,1,-0.01919233513676136,^N225
2016-08-15,2016-08-17,2,-0.019171225910203694,^N225
