Date,YOY (%)
08/31/2017,0.02
09/29/2017,0.02
10/31/2017,-0.02
11/30/2017,0
12/29/2017,-0.02
01/31/2018,0.04
02/28/2018,-0.01
03/30/2018,0
04/30/2018,0.01
05/31/2018,-0.01
06/29/2018,-0.01
07/31/2018,-0.03
08/31/2018,-0.02
09/28/2018,-0.01
10/31/2018,0.02
11/30/2018,0.01
12/31/2018,0.02
01/31/2019,0.03
02/28/2019,0.02
03/29/2019,-0.01
04/30/2019,-0.01
05/31/2019,0
06/28/2019,0.05
07/31/2019,0.04
08/30/2019,0.06
09/30/2019,0.01
10/31/2019,-0.01
11/29/2019,-0.02
12/31/2019,0
01/31/2020,0.06
02/28/2020,0.03
03/31/2020,-0.01
04/30/2020,0.07
05/29/2020,0.02
06/30/2020,-0.01
07/31/2020,0.05
08/31/2020,0.05
09/30/2020,-0.02
10/30/2020,-0.01
11/30/2020,-0.02
12/31/2020,-0.02
01/29/2021,0.01
02/26/2021,-0.03
03/31/2021,-0.04
04/30/2021,0.02
05/31/2021,0.04
06/30/2021,-0.01
07/30/2021,-0.01
08/31/2021,-0.01
09/30/2021,0
10/29/2021,0.01
11/30/2021,0.03
12/31/2021,-0.01
01/31/2022,0.02
02/28/2022,0.02
03/31/2022,0.06
04/29/2022,0
05/31/2022,-0.03
06/30/2022,-0.01
07/29/2022,-0.04
08/31/2022,0.02
09/30/2022,-0.04
10/31/2022,-0.01
11/30/2022,0.02
12/30/2022,0.02
01/31/2023,0.05
02/28/2023,-0.02
03/31/2023,0.03
04/28/2023,0.03
05/31/2023,0
06/30/2023,-0.02
07/31/2023,-0.01
08/31/2023,-0.01
09/29/2023,0.01
